mod,name,display_name,answered_qs,positive_qs,final_candidate_count,hit,finished,exact_result,final_candidates
TOHK,TOHK_DemonicTracker,デーモントラッカー,23,4,1,True,True,True,TOHK_DemonicTracker
TOHK,TOHK_DemonicVenter,デーモンベンター,18,4,1,True,True,True,TOHK_DemonicVenter
TOHK,TOHK_DemonicCrusher,デーモンクラッシャー,26,5,1,True,True,True,TOHK_DemonicCrusher
TOHK,TOHK_DemonicSupporter,デーモンサポーター,27,5,1,True,True,True,TOHK_DemonicSupporter
TOHK,TOHK_AsistingAngel,アシスティングエンジェル,17,6,1,True,True,True,TOHK_AsistingAngel
TOHK,TOHK_Watching,ウォッチング,21,5,1,True,True,True,TOHK_Watching
TOHK,TOHK_Speeding,スピーディング,44,4,1,True,True,True,TOHK_Speeding
TOHK,TOHK_Moon,ムーン,43,4,2,True,True,False,TOHK_Lighter|TOHK_Moon
TOHK,TOHK_Guesser,ゲッサー,20,4,1,True,True,True,TOHK_Guesser
TOHK,TOHK_Lighting,ライティング,49,4,1,True,True,True,TOHK_Lighting
TOHK,TOHK_Management,マネジメント,24,5,1,True,True,True,TOHK_Management
TOHK,TOHK_Connecting,コネクティング,28,4,1,True,True,True,TOHK_Connecting
TOHK,TOHK_Serial,シリアル,18,5,1,True,True,True,TOHK_Serial
TOHK,TOHK_PlusVote,プラスポート,34,5,1,True,True,True,TOHK_PlusVote
TOHK,TOHK_Opener,オープナー,48,4,1,True,True,True,TOHK_Opener
TOHK,TOHK_Seeing,シーイング,21,4,1,True,True,True,TOHK_Seeing
TOHK,TOHK_Revenger,リベンジャー,45,4,1,True,True,True,TOHK_Revenger
TOHK,TOHK_Autopsy,オートプシー,22,5,1,True,True,True,TOHK_Autopsy
TOHK,TOHK_Tiebreaker,タイブレーカー,36,4,1,True,True,True,TOHK_Tiebreaker
TOHK,TOHK_Guarding,ガーディング,27,5,1,True,True,True,TOHK_Guarding
TOHK,TOHK_MagicHand,マジックハンド,54,4,1,True,True,True,TOHK_MagicHand
TOHK,TOHK_AntiTeleporter,アンチテレポーター,19,4,1,True,True,True,TOHK_AntiTeleporter
TOHK,TOHK_Powerful,パワフル,60,2,216,True,True,True,TOHK_BountyHunter|TOHK_Mare|TOHK_FireWorks|TOHK_SerialKiller|TOHK_ShapeMaster|TOHK_Vampire|TOHK_Warlock|TOHK_Witch|TOHK_Mafia|TOHK_Puppeteer|TOHK_TimeThief|TOHK_Sniper|TOHK_EvilTracker|TOHK_Stealth|TOHK_NekoKabocha|TOHK_EvilHacker|TOHK_Penguin|TOHK_Insider|TOHK_TeleportKiller|TOHK_Bomber|TOHK_AntiReporter|TOHK_Tairou|TOHK_Evilgambler|TOHK_Notifier|TOHK_Magician|TOHK_Limiter|TOHK_Decrescendo|TOHK_Alien|TOHK_AlienHijack|TOHK_Mole|TOHK_SpeedStar|TOHK_EvilTeller|TOHK_ProgressKiller|TOHK_EvilAddoer|TOHK_ConnectSaver|TOHK_Reloader|TOHK_Jumper|TOHK_EarnestWolf|TOHK_Amnesiac|TOHK_Camouflager|TOHK_EvilSatellite|TOHK_Curser|TOHK_ProBowler|TOHK_Eraser|TOHK_EvilMaker|TOHK_UnFortuner|TOHK_QuickKiller|TOHK_BorderKiller|TOHK_Ballooner|TOHK_ShapeKiller|TOHK_CharismaStar|TOHK_Archer|TOHK_EvilBlender|TOHK_Driver|TOHK_Assassin|TOHK_LastImpostor|TOHK_Bait|TOHK_Lighter|TOHK_Mayor|TOHK_SabotageMaster|TOHK_Sheriff|TOHK_Snitch|TOHK_SpeedBooster|TOHK_Doctor|TOHK_Trapper|TOHK_Dictator|TOHK_Seer|TOHK_TimeManager|TOHK_VentMaster|TOHK_Bakery|TOHK_FortuneTeller|TOHK_ToiletFan|TOHK_TaskStar|TOHK_PonkotuTeller|TOHK_UltraStar|TOHK_MeetingSheriff|TOHK_GuardMaster|TOHK_Shyboy|TOHK_Balancer|TOHK_ShrineMaiden|TOHK_Comebacker|TOHK_WhiteHacker|TOHK_Fortuner|TOHK_WolfBoy|TOHK_NiceAddoer|TOHK_InSender|TOHK_Staff|TOHK_SwitchSheriff|TOHK_NiceLogger|TOHK_Android|TOHK_Psychic|TOHK_Efficient|TOHK_King|TOHK_AmateurTeller|TOHK_Gasp|TOHK_Cakeshop|TOHK_Stolener|TOHK_Snowman|TOHK_VentOpener|TOHK_VentHunter|TOHK_Satellite|TOHK_Walker|TOHK_AllArounder|TOHK_Inspector|TOHK_CandleLighter|TOHK_Express|TOHK_Observer|TOHK_Analyzer|TOHK_Braid|TOHK_DriverandBraid|TOHK_Merlin|TOHK_AssassinandMerlin|TOHK_Ghostbuttoner|TOHK_GhostNoiseSender|TOHK_GhostReseter|TOHK_GhostRumour|TOHK_Madmate|TOHK_MadGuardian|TOHK_MadSnitch|TOHK_SKMadmate|TOHK_MadJester|TOHK_MadTeller|TOHK_MadBait|TOHK_MadReduced|TOHK_MadAvenger|TOHK_MadWorker|TOHK_MadTracker|TOHK_MadChanger|TOHK_MadSuicide|TOHK_MadBetrayer|TOHK_MadHacker|TOHK_Nue|TOHK_Betrayer|TOHK_Arsonist|TOHK_Jester|TOHK_Terrorist|TOHK_Executioner|TOHK_SchrodingerCat|TOHK_Opportunist|TOHK_Egoist|TOHK_Lovers|TOHK_RedLovers|TOHK_YellowLovers|TOHK_BlueLovers|TOHK_GreenLovers|TOHK_WhiteLovers|TOHK_PurpleLovers|TOHK_OneLove|TOHK_PlagueDoctor|TOHK_Remotekiller|TOHK_Chef|TOHK_CountKiller|TOHK_GrimReaper|TOHK_Madonna|TOHK_MadonnaLovers|TOHK_Amanojaku|TOHK_Workaholic|TOHK_Monochromer|TOHK_DoppelGanger|TOHK_MassMedia|TOHK_Banker|TOHK_BakeCat|TOHK_PhantomThief|TOHK_CurseMaker|TOHK_Fox|TOHK_SantaClaus|TOHK_Vulture|TOHK_Turncoat|TOHK_Strawdoll|TOHK_Missioneer|TOHK_Fool|TOHK_LastNeutral|TOHK_AsistingAngel|TOHK_Jackal|TOHK_JackalMafia|TOHK_JackalWolf|TOHK_Jackaldoll|TOHK_JackalAlien|TOHK_Twins|TOHK_Faction|TOHK_Vega|TOHK_Altair|TOHK_GM|TOHK_OneWolf|TOHK_Workhorse|TOHK_Watching|TOHK_Speeding|TOHK_Moon|TOHK_Guesser|TOHK_Lighting|TOHK_Management|TOHK_Connecting|TOHK_Serial|TOHK_PlusVote|TOHK_Opener|TOHK_Seeing|TOHK_Revenger|TOHK_Autopsy|TOHK_Tiebreaker|TOHK_Guarding|TOHK_MagicHand|TOHK_AntiTeleporter|TOHK_Powerful|TOHK_Stack|TOHK_SlowStarter|TOHK_NonReport|TOHK_Notvoter|TOHK_Elector|TOHK_Water|TOHK_Slacker|TOHK_Clumsy|TOHK_Transparent|TOHK_Amnesia|TOHK_InfoPoor|TOHK_News|TOHK_Sunglasses
TOHK,TOHK_Stack,スタック,24,6,1,True,True,True,TOHK_Stack
TOHK,TOHK_SlowStarter,スロースターター,26,4,1,True,True,True,TOHK_SlowStarter
TOHK,TOHK_NonReport,ノンレポート,38,5,1,True,True,True,TOHK_NonReport
TOHK,TOHK_Notvoter,ノットヴォウター,33,6,1,True,True,True,TOHK_Notvoter
TOHK,TOHK_Elector,イレクター,28,4,1,True,True,True,TOHK_Elector
TOHK,TOHK_Water,ウォーター,37,5,1,True,True,True,TOHK_Water
TOHK,TOHK_Slacker,スラッカー,36,6,1,True,True,True,TOHK_Slacker
TOHK,TOHK_Clumsy,クラムシー,59,4,1,True,True,True,TOHK_Clumsy
TOHK,TOHK_Transparent,トランスパレント,42,4,1,True,True,True,TOHK_Transparent
TOHK,TOHK_Amnesia,アムネシア,14,6,1,True,True,True,TOHK_Amnesia
TOHK,TOHK_InfoPoor,インフォプアー,51,4,1,True,True,True,TOHK_InfoPoor
TOHK,TOHK_News,ニュース,24,4,1,True,True,True,TOHK_News
TOHK,TOHK_Sunglasses,サングラス,51,4,1,True,True,True,TOHK_Sunglasses
NOS,NOS_Agent,エージェント,17,3,1,True,True,True,NOS_Agent
NOS,NOS_Bait,ベイト,17,4,1,True,True,True,NOS_Bait
NOS,NOS_Comet,コメット,27,4,1,True,True,True,NOS_Comet
NOS,NOS_Doctor,ドクター,13,4,1,True,True,True,NOS_Doctor
NOS,NOS_Necromancer,ネクロマンサー,23,4,1,True,True,True,NOS_Necromancer
NOS,NOS_NiceGuesser,ナイスゲッサー,11,5,1,True,True,True,NOS_NiceGuesser
NOS,NOS_NiceTrapper,ナイストラッパー,18,4,1,True,True,True,NOS_NiceTrapper
NOS,NOS_Justice,ジャスティス,15,5,1,True,True,True,NOS_Justice
NOS,NOS_Madmate,マッドメイト,28,4,1,True,True,True,NOS_Madmate
NOS,NOS_Mayor,メイヤー,22,5,1,True,True,True,NOS_Mayor
NOS,NOS_Phosphorus,ホスフォラス,25,4,1,True,True,True,NOS_Phosphorus
NOS,NOS_Provocateur,プロヴォケーター,49,3,1,True,True,True,NOS_Provocateur
NOS,NOS_Seer,シア,16,4,1,True,True,True,NOS_Seer
NOS,NOS_Sheriff,シェリフ,14,4,1,True,True,True,NOS_Sheriff
NOS,NOS_BountyHunter,バウンティハンター,12,5,1,True,True,True,NOS_BountyHunter
NOS,NOS_Camouflager,カモフラージャー,11,5,1,True,True,True,NOS_Camouflager
NOS,NOS_Cleaner,クリーナー,15,4,1,True,True,True,NOS_Cleaner
NOS,NOS_EvilGuesser,イビルゲッサー,13,5,1,True,True,True,NOS_EvilGuesser
NOS,NOS_EvilTrapper,イビルトラッパー,13,5,1,True,True,True,NOS_EvilTrapper
NOS,NOS_Jailer,ジェイラー,13,6,1,True,True,True,NOS_Jailer
NOS,NOS_Morphing,モーフィング,11,5,1,True,True,True,NOS_Morphing
NOS,NOS_Painter,ペインター,15,5,1,True,True,True,NOS_Painter
NOS,NOS_Raider,レイダー,13,4,1,True,True,True,NOS_Raider
NOS,NOS_Reaper,リーパー,14,5,1,True,True,True,NOS_Reaper
NOS,NOS_Sniper,スナイパー,14,5,1,True,True,True,NOS_Sniper
NOS,NOS_Arsonist,アーソニスト,15,5,1,True,True,True,NOS_Arsonist
NOS,NOS_Jackal,ジャッカル,15,5,1,True,True,True,NOS_Jackal
NOS,NOS_Sidekick,サイドキック,28,4,1,True,True,True,NOS_Sidekick
NOS,NOS_Jester,ジェスター,12,5,1,True,True,True,NOS_Jester
NOS,NOS_Vulture,ヴァルチャー,34,3,1,True,True,True,NOS_Vulture
NOS,NOS_Guesser,ゲッサー,13,4,1,True,True,True,NOS_Guesser
NOS,NOS_Bloody,ブラッディ,19,4,1,True,True,True,NOS_Bloody
NOS,NOS_TieBreaker,タイブレイカー,18,4,2,True,True,False,NOS_Mayor|NOS_TieBreaker
NOS,NOS_Lover,ラバー,14,5,1,True,True,True,NOS_Lover
NOS,NOS_Confused,コンフューズド,25,5,1,True,True,True,NOS_Confused
NOS,NOS_Damned,ダムド,39,4,1,True,True,True,NOS_Damned
NOS,NOS_Disclosure,ディスクロージャ,16,4,1,True,True,True,NOS_Disclosure
NOS,NOS_ExtraMission,追加ミッション,18,5,1,True,True,True,NOS_ExtraMission
NOS,NOS_Avenger,アヴェンジャー,14,5,1,True,True,True,NOS_Avenger
NOS,NOS_Obsessional,オブセッショナル,23,4,1,True,True,True,NOS_Obsessional
NOS,NOS_Secret,シークレット,34,4,1,True,True,True,NOS_Secret
NOS,NOS_Trilemma,トリレンマ,15,5,1,True,True,True,NOS_Trilemma
NOS,NOS_Snatcher,スナッチャー,14,4,1,True,True,True,NOS_Snatcher
NOS,NOS_Gambler,ギャンブラー,12,4,1,True,True,True,NOS_Gambler
SNR,SNR_RocketLauncher,ロケットランチャー,17,5,1,True,True,True,SNR_RocketLauncher
SNR,SNR_Orpheus,オルフェウス,25,4,1,True,True,True,SNR_Orpheus
SNR,SNR_Tasker,タスカー,22,5,1,True,True,True,SNR_Tasker
NOS,NOS_Dancer,ダンサー,11,4,1,True,True,True,NOS_Dancer
SNR,SNR_Moira,モイラ,16,5,1,True,True,True,SNR_Moira
ExR,ExR_Xion,シオン,33,4,1,True,True,True,ExR_Xion
ExR,ExR_SpecialCrew,スペシャルクルー,60,1,46,True,True,True,ExR_Sheriff|ExR_Maintainer|ExR_Watchdog|ExR_Supervisor|ExR_Bodyguard|ExR_Whisper|ExR_TimeMaster|ExR_Agency|ExR_Bakery|ExR_CurseMaker|ExR_Fencer|ExR_Opener|ExR_Carpenter|ExR_Survivor|ExR_Captain|ExR_Photographer|ExR_Delusioner|ExR_Resurrecter|ExR_Gambler|ExR_Moderator|ExR_Psychic|ExR_Bait|ExR_Jailer|ExR_Summoner|ExR_Exorcist|ExR_Lower|ExR_CEO|ExR_Echo|ExR_Merlin|ExR_Hero|ExR_Investigator|ExR_Assistant|ExR_ApprenticeInvestigator|ExR_Buddies|ExR_Lovers|ExR_Supporter|ExR_Guesser|ExR_Mover|ExR_Accelerator|ExR_Skater|ExR_Barter|ExR_Faunus|ExR_Poltergeist|ExR_Shutter|ExR_SpecialCrew|ExR_Inspector
ExR,ExR_Inspector,インスペクター,24,5,1,True,True,True,ExR_Inspector
NOS,NOS_Clog,クロッグ,17,5,1,True,True,True,NOS_Clog
NOS,NOS_Hallucination,ハルシネーション,18,5,1,True,True,True,NOS_Hallucination
NOS,NOS_Grudge,グラッジ,11,4,1,True,True,True,NOS_Grudge
NOS,NOS_Lumine,ルーミン,16,4,1,True,True,True,NOS_Lumine
NOS,NOS_Poltergeist,ポルターガイスト,17,4,1,True,True,True,NOS_Poltergeist
NOS,NOS_Noiseghost,ノイズゴースト,16,4,1,True,True,True,NOS_Noiseghost
SNR,SNR_RemoteSheriff,リモートシェリフ,11,6,1,True,True,True,SNR_RemoteSheriff
SNR,SNR_GhostMechanic,亡霊整備士,32,5,1,True,True,True,SNR_GhostMechanic
SNR,SNR_Kunoichi,クノイチ,18,4,1,True,True,True,SNR_Kunoichi
SNR,SNR_Magaziner,マガジナー,30,4,1,True,True,True,SNR_Magaziner
SNR,SNR_Thief,泥棒,55,4,1,True,True,True,SNR_Thief
SNR,SNR_OverKiller,オーバーキラー,19,6,1,True,True,True,SNR_OverKiller
SNR,SNR_Jammer,ジャマー,18,4,1,True,True,True,SNR_Jammer
SNR,SNR_EvilMoving,イビルムービング,28,4,1,True,True,True,SNR_EvilMoving
SNR,SNR_Mafia,マフィア,40,4,1,True,True,True,SNR_Mafia
SNR,SNR_Slugger,スラッガー,16,6,1,True,True,True,SNR_Slugger
SNR,SNR_Vampire,ヴァンパイア,15,6,1,True,True,True,SNR_Vampire
SNR,SNR_SilverBullet,シルバーバレット,13,6,1,True,True,True,SNR_SilverBullet
SNR,SNR_Psychometrist,サイコメトラー,16,5,1,True,True,True,SNR_Psychometrist
SNR,SNR_MadTeruteru,マッドてるてる,27,5,1,True,True,True,SNR_MadTeruteru
SNR,SNR_Ika,イカ,18,5,1,True,True,True,SNR_Ika
SNR,SNR_WillMessenger,遺言伝達者,19,4,1,True,True,True,SNR_WillMessenger
SNR,SNR_ElectionManager,選挙管理委員,44,4,1,True,True,True,SNR_ElectionManager
SNR,SNR_Moving,ムービング,15,6,1,True,True,True,SNR_Moving
SNR,SNR_NiceRedRidingHood,ナイス赤ずきん,33,4,1,True,True,True,SNR_NiceRedRidingHood
SNR,SNR_WolfPossessed,狼憑き,60,2,87,True,True,True,SNR_NiceGuesser|SNR_Santa|SNR_Seer|SNR_Sheriff|SNR_JumpDancer|SNR_Star|SNR_Stuntman|SNR_Spy|SNR_SpeedBooster|SNR_TaskMaster|SNR_DataHacker|SNR_Door|SNR_ToiletFan|SNR_NiceScientist|SNR_NiceTeleporter|SNR_NiceNekomata|SNR_NiceHawk|SNR_NiceButtoner|SNR_NiceMechanic|SNR_Busker|SNR_HamburgerShop|SNR_Bakery|SNR_Pteranodon|SNR_Bait|SNR_BestFalseAccuser|SNR_VentTrapper|SNR_Phosphorus|SNR_BodyBuilder|SNR_Medium|SNR_MeetingSheriff|SNR_Mayor|SNR_Lighter|SNR_Technician|SNR_Sage|SNR_HomeSecurityGuard|SNR_Clergyman|SNR_VillageChief|SNR_Tenbin|SNR_HinkoHosei|SNR_ClinicalLaboratoryTechnician|SNR_SatsumatoImo|SNR_GhostCrewmateLantern|SNR_RemoteSheriff|SNR_GhostMechanic|SNR_SilverBullet|SNR_Psychometrist|SNR_Ika|SNR_WillMessenger|SNR_ElectionManager|SNR_Moving|SNR_NiceRedRidingHood|SNR_WolfPossessed|SNR_Teruteru|SNR_Arsonist|SNR_Vulture|SNR_Opportunist|SNR_Cupid|SNR_SchrodingerCat|SNR_Spelunker|SNR_PavlovDog|SNR_BlackHatHacker|SNR_Freeter|SNR_Maguro|SNR_FalseAccuser|SNR_Onmyoji|SNR_Shikigami|SNR_God|SNR_Safecracker|SNR_Hitman|SNR_Worker|SNR_TrueLover|SNR_Bomber|SNR_Amnesiac|SNR_Lovers|SNR_Moira|SNR_Fukurou|SNR_Sauna|SNR_ThreeLittlePigs|SNR_Frankenstein|SNR_MadKiller|SNR_Madmate|SNR_BlackCat|SNR_Worshiper|SNR_Baketanuki|SNR_MadHawk|SNR_BlackSanta|SNR_MadTeruteru
SNR,SNR_JackalFriends,ジャッカルフレンズ,25,5,1,True,True,True,SNR_JackalFriends
SNR,SNR_ModifierWolfPossessed,モディファイア狼憑き,60,2,148,True,True,True,SNR_Kani|SNR_Nuun|SNR_EvilGambler|SNR_EvilGuesser|SNR_EvilScientist|SNR_EvilSeer|SNR_EvilSpeedBooster|SNR_EvilDoor|SNR_EvilNekomata|SNR_EvilMechanic|SNR_EvilHacker|SNR_EvilButtoner|SNR_Camouflager|SNR_SideKiller|SNR_ShiftActor|SNR_SerialKiller|SNR_SuicideWisher|SNR_DarkKiller|SNR_DoubleKiller|SNR_DimensionWalker|SNR_Teleporter|SNR_Doppelganger|SNR_Necromancer|SNR_Revenant|SNR_NekoKabocha|SNR_Finder|SNR_Penguin|SNR_Banshee|SNR_RemoteControl|SNR_TriggerHappy|SNR_EvilHawk|SNR_Mushroomer|SNR_Matryoshka|SNR_Rocket|SNR_Samurai|SNR_SuicideBomber|SNR_Tracker|SNR_Pusher|SNR_WaveCannon|SNR_Magician|SNR_GhostImpostorMirage|SNR_Ruler|SNR_RocketLauncher|SNR_Orpheus|SNR_Tasker|SNR_Kunoichi|SNR_Magaziner|SNR_Thief|SNR_OverKiller|SNR_Jammer|SNR_EvilMoving|SNR_Mafia|SNR_Slugger|SNR_Vampire|SNR_MadKiller|SNR_Madmate|SNR_BlackCat|SNR_Worshiper|SNR_Baketanuki|SNR_MadHawk|SNR_BlackSanta|SNR_MadTeruteru|SNR_NiceGuesser|SNR_Santa|SNR_Seer|SNR_Sheriff|SNR_JumpDancer|SNR_Star|SNR_Stuntman|SNR_Spy|SNR_SpeedBooster|SNR_TaskMaster|SNR_DataHacker|SNR_Door|SNR_ToiletFan|SNR_NiceScientist|SNR_NiceTeleporter|SNR_NiceNekomata|SNR_NiceHawk|SNR_NiceButtoner|SNR_NiceMechanic|SNR_Busker|SNR_HamburgerShop|SNR_Bakery|SNR_Pteranodon|SNR_Bait|SNR_BestFalseAccuser|SNR_VentTrapper|SNR_Phosphorus|SNR_BodyBuilder|SNR_Medium|SNR_MeetingSheriff|SNR_Mayor|SNR_Ubiquitous|SNR_Lighter|SNR_Technician|SNR_Sage|SNR_HomeSecurityGuard|SNR_Clergyman|SNR_VillageChief|SNR_Tenbin|SNR_HinkoHosei|SNR_ClinicalLaboratoryTechnician|SNR_SatsumatoImo|SNR_GhostCrewmateLantern|SNR_RemoteSheriff|SNR_GhostMechanic|SNR_SilverBullet|SNR_Psychometrist|SNR_Ika|SNR_WillMessenger|SNR_ElectionManager|SNR_Moving|SNR_NiceRedRidingHood|SNR_WolfPossessed|SNR_JackalFriends|SNR_Teruteru|SNR_Arsonist|SNR_Vulture|SNR_Opportunist|SNR_Cupid|SNR_SchrodingerCat|SNR_Spelunker|SNR_PavlovDog|SNR_BlackHatHacker|SNR_Freeter|SNR_Maguro|SNR_FalseAccuser|SNR_Onmyoji|SNR_Shikigami|SNR_God|SNR_Safecracker|SNR_Hitman|SNR_Worker|SNR_TrueLover|SNR_Bomber|SNR_Amnesiac|SNR_Lovers|SNR_Moira|SNR_Fukurou|SNR_Sauna|SNR_ThreeLittlePigs|SNR_Frankenstein|SNR_ModifierJumbo|SNR_ModifierGuesser|SNR_ModifierSpelunker|SNR_ModifierHawk|SNR_ModifierWolfPossessed
SNR,SNR_Fukurou,フクロウ,13,7,1,True,True,True,SNR_Fukurou
SNR,SNR_Sauna,サウナー,16,4,1,True,True,True,SNR_Sauna
SNR,SNR_ThreeLittlePigs,三匹の仔豚,15,6,1,True,True,True,SNR_ThreeLittlePigs
SNR,SNR_Frankenstein,フランケンシュタイン,13,6,1,True,True,True,SNR_Frankenstein
NOS,NOS_DyingMessage,DyingMessage,60,2,60,True,True,True,NOS_BountyHunter|NOS_Camouflager|NOS_Cleaner|NOS_EvilGuesser|NOS_EvilTrapper|NOS_Jailer|NOS_Morphing|NOS_Painter|NOS_Raider|NOS_Reaper|NOS_Sniper|NOS_Snatcher|NOS_Clog|NOS_Hallucination|NOS_Agent|NOS_Bait|NOS_Comet|NOS_Doctor|NOS_Necromancer|NOS_NiceGuesser|NOS_NiceTrapper|NOS_Justice|NOS_Mayor|NOS_Phosphorus|NOS_Provocateur|NOS_Seer|NOS_Sheriff|NOS_Lumine|NOS_Poltergeist|NOS_Arsonist|NOS_Vulture|NOS_Gambler|NOS_Dancer|NOS_Grudge|NOS_Noiseghost|NOS_Opportunist|NOS_YokaiFox|NOS_ChainShifter|NOS_Paparazzi|NOS_Plague|NOS_Scarlet|NOS_Tyrant|NOS_Vanity|NOS_Madmate|NOS_Jackal|NOS_Sidekick|NOS_Guesser|NOS_Bloody|NOS_TieBreaker|NOS_Lover|NOS_Confused|NOS_Damned|NOS_Disclosure|NOS_ExtraMission|NOS_Avenger|NOS_Obsessional|NOS_Secret|NOS_Trilemma|NOS_DyingMessage|NOS_Nighty
NOS,NOS_Nighty,Nighty,31,4,1,True,True,True,NOS_Nighty
NOS,NOS_Opportunist,オポチュニスト,10,4,1,True,True,True,NOS_Opportunist
NOS,NOS_YokaiFox,妖狐,21,4,1,True,True,True,NOS_YokaiFox
NOS,NOS_ChainShifter,チェインシフター,60,2,14,True,True,True,NOS_Arsonist|NOS_Jester|NOS_Vulture|NOS_Gambler|NOS_Dancer|NOS_Grudge|NOS_Noiseghost|NOS_Opportunist|NOS_YokaiFox|NOS_ChainShifter|NOS_Paparazzi|NOS_Plague|NOS_Tyrant|NOS_Vanity
NOS,NOS_Paparazzi,パパラッチ,11,3,1,True,True,True,NOS_Paparazzi
NOS,NOS_Plague,プレイグ,11,3,1,True,True,True,NOS_Plague
NOS,NOS_Scarlet,スカーレット,12,4,1,True,True,True,NOS_Scarlet
NOS,NOS_Tyrant,タイラント,17,4,1,True,True,True,NOS_Tyrant
NOS,NOS_Vanity,ヴァニティ,27,3,1,True,True,True,NOS_Vanity
